,row_id,score
11514,6741,0.0
11515,6742,0.0
11516,6753,0.0
11517,6757,0.0
11518,6764,0.7125
11519,6765,0.0
11520,6772,0.0
11521,6781,0.0125
11522,6785,0.0
11523,6787,0.1125
11524,6791,0.0
11525,6792,0.0
11526,6799,0.0
11527,6801,0.0
11528,6814,0.0125
11529,6819,0.0
11530,6822,0.325
11531,6829,0.1
11532,6830,0.0
11533,6832,0.0
11534,6841,0.0
11535,6849,0.0
11536,6854,0.0
11537,6858,0.5875
11538,6863,0.575
11539,6875,0.075
11540,6882,0.0
11541,6899,0.0125
11542,6900,0.4375
11543,6906,0.6625
11544,6913,0.025
11545,6917,0.1125
11546,6931,0.0
11547,6947,0.0
11548,6949,0.0375
11549,6959,0.575
11550,6965,0.0125
11551,6975,0.0
11552,6976,0.7375
11553,6978,0.0125
11554,6984,0.0
11555,6985,0.125
11556,6986,0.575
11557,6999,0.075
11558,7004,0.2125
11559,7007,0.0
11560,7008,0.5875
11561,7010,0.225
11562,7015,0.0
11563,7016,0.0125
11564,7022,0.625
11565,7027,0.0
11566,7033,0.0625
11567,7035,0.0
11568,7060,0.0875
11569,7061,0.05
11570,7062,0.0375
11571,7065,0.5125
11572,7066,0.0
11573,7067,0.0
11574,7070,0.0
11575,7088,0.0125
11576,7089,0.0
11577,7093,0.0
11578,7099,0.0125
11579,7108,0.1875
11580,7125,0.55
11581,7129,0.0
11582,7134,0.0
11583,7141,0.1
11584,7144,0.0
11585,7162,0.0625
11586,7166,0.1125
11587,7168,0.125
11588,7170,0.575
11589,7171,0.09375
11590,7181,0.0
11591,7183,0.025
11592,7192,0.0125
11593,7193,0.0125
11594,7195,0.0
11595,7197,0.225
11596,7200,0.05
11597,7201,0.0
11598,7203,0.0
11599,7204,0.0125
11600,7206,0.0375
11601,7208,0.0
11602,7211,0.0
11603,7213,0.05
11604,7215,0.0125
11605,7216,0.2625
11606,7229,0.0
11607,7233,0.0
11608,7245,0.0375
11609,7255,0.05
11610,7258,0.0125
11611,7264,0.5375
11612,7266,0.0125
11613,7268,0.1875
11614,7272,0.1875
11615,7274,0.0
11616,7276,0.025
11617,7279,0.025
11618,7286,0.0
11619,7297,0.0
11620,7298,0.0
11621,7299,0.0375
11622,7300,0.5875
11623,7302,0.0625
11624,7305,0.0625
11625,7306,0.2375
11626,7317,0.0
11627,7321,0.0125
11628,7323,0.0
11629,7329,0.0
11630,7335,0.025
11631,7342,0.1125
11632,7347,0.0
11633,7350,0.0
11634,7353,0.0
11635,7356,0.0125
11636,7362,0.6375
11637,7363,0.5125
11638,7364,0.05
11639,7367,0.1375
11640,7379,0.0125
11641,7381,0.0125
11642,7382,0.05
11643,7395,0.7625
11644,7397,0.0
11645,7400,0.0
11646,7403,0.0
11647,7404,0.0
11648,7415,0.6875
11649,7418,0.0
11650,7421,0.1125
11651,7429,0.1875
11652,7431,0.0
11653,7433,0.075
11654,7435,0.0
11655,7436,0.0125
11656,7440,0.0
11657,7441,0.075
11658,7446,0.25
11659,7448,0.0
11660,7456,0.0
11661,7457,0.0375
11662,7461,0.1875
11663,7465,0.0125
11664,7466,0.0125
11665,7469,0.0
11666,7471,0.0375
11667,7475,0.0125
11668,7479,0.2625
11669,7483,0.0
11670,7484,0.0
11671,7489,0.025
11672,7492,0.0
11673,7496,0.1375
11674,7513,0.0125
11675,7518,0.0125
11676,7521,0.0
11677,7522,0.24583333333333335
11678,7524,0.0
11679,7533,0.0
11680,7538,0.0
11681,7539,0.0125
11682,7554,0.075
11683,7555,0.6375
11684,7563,0.025
11685,7565,0.0
11686,7569,0.1625
11687,7575,0.0
11688,7578,0.0
11689,7581,0.4125
11690,7597,0.0
11691,7600,0.525
11692,7605,0.425
11693,7608,0.0375
11694,7609,0.0625
11695,7614,0.0375
11696,7620,0.0
11697,7622,0.0
11698,7623,0.0
11699,7628,0.0625
11700,7633,0.0
11701,7638,0.0
11702,7642,0.0
11703,7643,0.0
11704,7648,0.0
11705,7655,0.1
11706,7658,0.6
11707,7668,0.0125
11708,7670,0.025
11709,7686,0.0
11710,7697,0.0125
11711,7702,0.0
11712,7706,0.0125
11713,7707,0.0125
11714,7711,0.0125
11715,7717,0.525
11716,7718,0.0125
11717,7720,0.4958333333333334
11718,7721,0.0
11719,7723,0.1
11720,7725,0.0
11721,7727,0.0125
11722,7729,0.0
11723,7732,0.0
11724,7733,0.0
11725,7735,0.0125
11726,7736,0.0
11727,7737,0.0125
11728,7740,0.0
11729,7742,0.5625
11730,7744,0.525
11731,7749,0.0
11732,7751,0.0
11733,7760,0.0
11734,7762,0.0125
11735,7763,0.5625
11736,7784,0.5
11737,7806,0.275
11738,7807,0.0125
11739,7810,0.0
11740,7814,0.0
11741,7815,0.0
11742,7821,0.725
11743,7826,0.0
11744,7831,0.0
11745,7835,0.0
11746,7838,0.0
11747,7839,0.0375
11748,7841,0.0
11749,7849,0.0
11750,7850,0.0375
11751,7851,0.025
11752,7852,0.05
11753,7857,0.225
11754,7858,0.3375
11755,7862,0.0
11756,7866,0.3375
11757,7868,0.50625
11758,7870,0.0
11759,7874,0.0
11760,7877,0.55
11761,7879,0.6583333333333334
11762,7885,0.0
11763,7889,0.0
11764,7897,0.0625
11765,7907,0.0875
11766,7913,0.0125
11767,7914,0.0
11768,7918,0.55
11769,7924,0.0
11770,7925,0.025
11771,7930,0.0
11772,7932,0.2
11773,7934,0.5875
11774,7938,0.1125
11775,7940,0.0
11776,7949,0.0
11777,7955,0.1875
11778,7956,0.0125
11779,7963,0.125
11780,7969,0.0
11781,7973,0.4125
11782,7975,0.0
11783,7976,0.025
11784,7978,0.0
11785,7981,0.0
11786,7989,0.1625
11787,7990,0.0
11788,7991,0.1125
11789,8003,0.0
11790,8006,0.025
11791,8007,0.025
11792,8012,0.0
11793,8017,0.6375
11794,8020,0.0875
11795,8022,0.0
11796,8024,0.0
11797,8026,0.775
11798,8033,0.025
11799,8037,0.0
11800,8038,0.575
11801,8043,0.0
11802,8044,0.0
11803,8051,0.625
11804,8055,0.6125
11805,8070,0.0
11806,8079,0.025
11807,8086,0.4375
11808,8091,0.0875
11809,8094,0.0
11810,8097,0.4375
11811,8106,0.5625
11812,8111,0.0125
11813,8114,0.0
11814,8116,0.0
11815,8120,0.6375
11816,8123,0.0
11817,8130,0.0
11818,8131,0.0
11819,8135,0.575
11820,8137,0.7
11821,8138,0.6875
11822,8141,0.2
11823,8154,0.0375
11824,8167,0.375
11825,8169,0.0
11826,8175,0.1
11827,8178,0.425
11828,8180,0.1375
11829,8181,0.1
11830,8188,0.275
11831,8193,0.0
11832,8195,0.0
11833,8197,0.05
11834,8201,0.0
11835,8206,0.0
11836,8207,0.0
11837,8210,0.0
11838,8213,0.0
11839,8215,0.0
11840,8216,0.0125
11841,8217,0.0125
11842,8220,0.075
11843,8223,0.0
11844,8227,0.0
11845,8233,0.0
11846,8238,0.075
11847,8244,0.0
11848,8245,0.0
11849,8247,0.0
11850,8248,0.0
11851,8254,0.0375
11852,8255,0.6125
11853,8256,0.025
11854,8262,0.0
11855,8264,0.0125
11856,8268,0.0
11857,8269,0.0625
11858,8272,0.0
11859,8274,0.0125
11860,8276,0.8125
11861,8278,0.0
11862,8279,0.1875
11863,8291,0.3375
11864,8292,0.0125
11865,8293,0.0
11866,8294,0.025
11867,8295,0.0
11868,8299,0.0
11869,8301,0.0
11870,8311,0.0
11871,8315,0.0
11872,8319,0.0
11873,8323,0.0625
11874,8326,0.0625
11875,8328,0.0
11876,8331,0.0
11877,8337,0.0125
11878,8338,0.0
11879,8343,0.0
11880,8348,0.0125
11881,8349,0.0
11882,8354,0.0
11883,8355,0.025
11884,8357,0.0875
11885,8360,0.5625
11886,8367,0.0125
11887,8377,0.7875
11888,8381,0.0
11889,8382,0.0625
11890,8384,0.0
11891,8391,0.0
11892,8395,0.0
11893,8400,0.0
11894,8403,0.0875
11895,8411,0.025
11896,8413,0.025
11897,8419,0.0
11898,8435,0.0125
11899,8444,0.6
11900,8451,0.1375
11901,8455,0.0625
11902,8458,0.0
11903,8459,0.05
11904,8461,0.0
11905,8465,0.0
11906,8467,0.0
11907,8475,0.1875
11908,8479,0.0
11909,8480,0.9375
11910,8489,0.0
11911,8497,0.0
11912,8498,0.0375
11913,8500,0.0
11914,8501,0.0125
11915,8515,0.0
11916,8516,0.1875
11917,8533,0.0
11918,8540,0.0
11919,8541,0.0
11920,8543,0.0
11921,8547,0.0
11922,8554,0.075
11923,8555,0.0
11924,8558,0.0
11925,8562,0.075
11926,8565,0.0
11927,8568,0.075
11928,8572,0.1375
11929,8575,0.0875
11930,8586,0.15833333333333333
11931,8588,0.8875
11932,8594,0.0
11933,8597,0.025
11934,8600,0.1
11935,8605,0.0
11936,8608,0.0
11937,8609,0.0125
11938,8620,0.075
11939,8622,0.0
11940,8633,0.0625
11941,8641,0.025
11942,8643,0.0
11943,29,0.575
11944,30,0.3375
11945,115,0.65
11946,116,0.675
11947,150,0.825
11948,151,0.8375
11949,152,0.525
11950,153,0.6375
11951,154,0.7375
11952,155,0.6
11953,156,0.5
11954,157,0.55
11955,158,0.4875
11956,159,0.4875
11957,160,0.44375
11958,171,0.6229166666666666
11959,172,0.46875
11960,174,0.8375
11961,175,0.709375
11962,176,0.3875
11963,209,0.675
11964,210,0.75
11965,244,0.325
11966,245,0.6625
11967,246,0.8375
11968,247,0.6375
11969,248,0.825
11970,249,0.7875
11971,250,0.65
11972,251,0.7375
11973,252,0.6991071428571429
11974,253,0.825
11975,254,0.625
11976,255,0.65
11977,269,0.7625
11978,270,0.8447916666666668
11979,271,0.8375
11980,272,0.7625
11981,273,0.775
11982,274,0.7625
11983,275,0.775
11984,276,0.9375
11985,277,0.5
11986,278,0.7875
11987,279,0.725
11988,280,0.675
11989,281,0.525
11990,282,0.625
11991,283,0.4625
11992,284,0.775
11993,285,0.5625
11994,286,0.625
11995,287,0.6583333333333333
11996,288,0.7
11997,289,0.85
11998,290,0.625
11999,291,0.8125
12000,292,0.75
12001,293,0.7875
12002,294,0.9
12003,295,0.825
12004,296,0.5
12005,401,0.85
12006,402,0.65
12007,491,0.675
12008,498,0.7125
12009,499,0.7125
12010,500,0.7875
12011,501,0.7625
12012,502,0.85
12013,503,0.9
12014,504,0.875
12015,505,0.8875
12016,506,0.4375
12017,507,0.525
12018,508,0.56875
12019,509,0.60625
12020,510,0.8375
12021,511,0.8625
12022,513,0.8375
12023,529,0.775
12024,548,0.8
12025,551,0.6875
12026,561,0.7125
12027,582,0.925
12028,583,0.6875
12029,584,0.6875
12030,590,0.5125
12031,591,0.5125
12032,596,0.85
12033,597,0.5375
12034,598,0.725
12035,636,0.85
12036,644,0.8
12037,645,0.725
12038,646,0.8625
12039,647,0.85
12040,648,0.85
12041,649,0.75
12042,650,0.6875
12043,651,0.6375
12044,652,0.8875
12045,653,0.925
12046,654,0.7625
12047,655,0.7875
12048,656,0.675
12049,657,0.6875
12050,740,0.7375
12051,760,0.8
12052,761,0.6
12053,778,0.475
12054,779,0.825
12055,780,0.75
12056,781,0.85
12057,782,0.825
12058,803,0.6
12059,804,0.8
12060,805,0.75
12061,806,0.5875
12062,880,0.7875
12063,881,0.8
12064,995,0.85
12065,996,0.7625
12066,997,0.8375
12067,998,0.5375
12068,1002,0.725
12069,1003,0.75
12070,1004,0.9625
12071,1005,0.825
12072,1006,0.6625
12073,1007,0.5375
12074,1008,0.6375
12075,1009,0.525
12076,1010,0.825
12077,1011,0.7625
12078,1012,0.7875
12079,1013,0.8125
12080,1014,0.8125
12081,1066,0.825
12082,1067,0.7125
12083,1088,0.9375
12084,1109,0.7375
12085,1110,0.625
12086,1169,0.775
12087,1170,0.7875
12088,1171,0.7875
12089,1181,0.9125
12090,1182,0.4875
12091,1183,0.55
12092,1184,0.775
12093,1185,0.775
12094,1186,0.675
12095,1189,0.8125
12096,1190,0.85
12097,1191,0.8
12098,1192,0.625
12099,1193,0.725
12100,1202,0.575
12101,1203,0.7
12102,1204,0.5125
12103,1205,0.6
12104,1206,0.6125
12105,1207,0.475
12106,1208,0.39583333333333337
12107,1209,0.6875
12108,1210,0.6
12109,1211,0.65
12110,1212,0.65
12111,1213,0.5125
12112,1214,0.8875
12113,1215,0.625
12114,1216,0.825
12115,1217,0.5
12116,1218,0.55
12117,1219,0.6625
12118,1220,0.6125
12119,1221,0.725
12120,1292,0.75
12121,1293,0.8
12122,1294,0.7375
12123,1295,0.6625
12124,1296,0.8
12125,1297,0.8125
12126,1298,0.9125
12127,1322,0.7375
12128,1323,0.8125
12129,1324,0.7375
12130,1366,0.625
12131,1367,0.5875
12132,1368,0.6625
12133,1369,0.775
12134,1419,0.85
12135,1420,0.7875
12136,1429,0.75
12137,1456,0.5625
12138,1461,0.6575
12139,1462,0.7125
12140,1463,0.65
12141,1464,0.675
12142,1465,0.675
12143,1466,0.6458333333333333
12144,1467,0.65
12145,1468,0.675
12146,1469,0.6125
12147,1497,0.7
12148,1498,0.575
12149,1499,0.65
12150,1519,0.5625
12151,1544,0.38333333333333336
12152,1641,0.6375
12153,1642,0.4354166666666666
12154,1643,0.5875
12155,1644,0.6
12156,1645,0.5
12157,1648,0.7
12158,1649,0.5875
12159,1650,0.775
12160,1651,0.775
12161,1652,0.875
12162,1653,0.9125
12163,1654,0.775
12164,1655,0.8125
12165,1656,0.725
12166,1657,0.6875
12167,1658,0.6
12168,1659,0.6
12169,1660,0.4729166666666666
12170,1661,0.46875
12171,1690,0.4875
12172,1691,0.8
12173,1738,0.6625
12174,1739,0.5125
12175,1740,0.65
12176,1741,0.7125
12177,1742,0.6625
12178,1743,0.5875
12179,1744,0.6875
12180,1745,0.4
12181,1746,0.6125
12182,1747,0.6875
12183,1772,0.75
12184,1773,0.8
12185,1811,0.6625
12186,1812,0.775
12187,1813,0.8125
12188,1820,0.85
12189,1826,0.725
12190,1827,0.8625
12191,1828,0.81875
12192,1829,0.6375
12193,1849,0.525
12194,1968,0.825
12195,1969,0.8
12196,1970,0.7125
12197,1971,0.7375
12198,1972,0.725
12199,1973,0.7
12200,1974,0.925
12201,1975,0.8875
12202,1979,0.675
12203,1980,0.55
12204,1981,0.39375
12205,1982,0.5375
12206,1983,0.25
12207,1989,0.725
12208,1992,0.825
12209,1993,0.575
12210,1994,0.775
12211,1997,0.525
12212,1998,0.6625
12213,1999,0.74375
12214,2000,0.7125
12215,2001,0.6145833333333334
12216,2002,0.55
12217,2003,0.675
12218,2004,0.7125
12219,2005,0.7125
12220,2006,0.775
12221,2007,0.7125
12222,2008,0.75
12223,2009,0.4375
12224,2010,0.5375
12225,2011,0.4375
12226,2012,0.65
12227,2013,0.6625
12228,2043,0.7208333333333334
12229,2044,0.65
12230,2045,0.725
12231,2046,0.75
12232,2047,0.65
12233,2048,0.725
12234,2049,0.7625
12235,2050,0.6625
12236,2051,0.6
12237,2052,0.9125
12238,2053,0.8875
12239,2054,0.975
12240,2055,0.975
12241,2101,0.55
12242,2102,0.6
12243,2103,0.7625
12244,2104,0.775
12245,2105,0.6625
12246,2106,0.65
12247,2107,0.7
12248,2108,0.65
12249,2109,0.75
12250,2116,0.3
12251,2117,0.325
12252,2118,0.75
12253,2124,0.775
12254,2125,0.8125
12255,2126,0.7125
12256,2127,0.7
12257,2128,0.8
12258,2129,0.5875
12259,2130,0.75
12260,2131,0.4625
12261,2132,0.825
12262,2137,0.7375
12263,2138,0.7875
12264,2144,0.5625
12265,2145,0.475
12266,2146,0.475
12267,2147,0.425
12268,2196,0.75
12269,2197,0.85
12270,2247,0.675
12271,2248,0.825
12272,2249,0.725
12273,2250,0.675
12274,2257,0.3125
12275,2258,0.2875
12276,2259,0.6625
12277,2260,0.6375
12278,2262,0.8125
12279,2263,0.775
12280,2264,0.4875
12281,2265,0.4375
12282,2266,0.7125
12283,2267,0.6625
12284,2268,0.75
12285,2269,0.65
12286,2270,0.5375
12287,2271,0.4375
12288,2272,0.225
12289,2363,0.5
12290,2364,0.5
12291,2365,0.6375
12292,2374,0.7625
12293,2375,0.8625
12294,2376,0.7625
12295,2394,0.825
12296,2395,0.65
12297,2396,0.725
12298,2397,0.8375
12299,2398,0.825
12300,2399,0.575
12301,2400,0.85
12302,2401,0.625
12303,2450,0.85
12304,2451,0.7875
12305,2452,0.55
12306,2453,0.7875
12307,2556,0.6875
12308,2557,0.8875
12309,2558,0.5375
12310,2559,0.75
12311,2560,0.65
12312,2561,0.7375
12313,2562,0.55
12314,2563,0.6625
12315,2564,0.8
12316,2565,0.6625
12317,2566,0.675
12318,2567,0.875
12319,2568,0.6125
12320,2569,0.6125
12321,2570,0.775
12322,2571,0.725
12323,2572,0.6875
12324,2573,0.775
12325,2574,0.85
12326,2575,0.7625
12327,2576,0.85
12328,2577,0.775
12329,2578,0.85
12330,2579,0.8875
12331,2644,0.8125
12332,2645,0.575
12333,2646,0.7875
12334,2647,0.9375
12335,2648,0.7
12336,2701,0.75
12337,2773,0.8
12338,2774,0.8
12339,2775,0.7625
12340,2776,0.775
12341,2777,0.8
12342,2781,0.7375
12343,2782,0.6375
12344,2783,0.675
12345,2784,0.6375
12346,2785,0.7625
12347,2786,0.70625
12348,2787,0.8125
12349,2827,0.8875
12350,2887,0.7
12351,2888,0.8
12352,2902,0.5875
12353,2904,0.0
12354,2907,0.0875
12355,2908,0.0125
12356,2918,0.0
12357,2923,0.0
12358,2924,0.025
12359,2929,0.0125
12360,2936,0.275
12361,2938,0.0
12362,2943,0.2875
12363,2944,0.0
12364,2947,0.0
12365,2951,0.025
12366,2968,0.0125
12367,2971,0.225
12368,2977,0.175
12369,2980,0.0375
12370,2982,0.0125
12371,2983,0.0375
12372,2988,0.225
12373,2989,0.15
12374,3001,0.0
12375,3007,0.0
12376,3008,0.0
12377,3014,0.05
12378,3016,0.0
12379,3022,0.15
12380,3028,0.0
12381,3029,0.0
12382,3035,0.0875
12383,3039,0.1125
12384,3044,0.025
12385,3046,0.0625
12386,3049,0.0625
12387,3050,0.1625
12388,3051,0.0
12389,3055,0.0125
12390,3056,0.0
12391,3066,0.025
12392,3067,0.0125
12393,3068,0.5625
12394,3078,0.05
12395,3079,0.0
12396,3082,0.0
12397,3084,0.0125
12398,3085,0.0
12399,3088,0.2625
12400,3089,0.075
12401,3091,0.0875
12402,3093,0.0
12403,3095,0.0
12404,3097,0.0
12405,3100,0.05
12406,3101,0.0
12407,3103,0.0
12408,3104,0.025
12409,3110,0.0
12410,3112,0.15
12411,3114,0.0125
12412,3117,0.0125
12413,3120,0.0
12414,3127,0.05
12415,3129,0.1375
12416,3135,0.6291666666666667
12417,3141,0.0
12418,3147,0.0
12419,3148,0.0625
12420,3149,0.0
12421,3150,0.0375
12422,3154,0.775
12423,3159,0.7125
12424,3160,0.575
12425,3167,0.0
12426,3181,0.225
12427,3183,0.025
12428,3186,0.175
12429,3190,0.0
12430,3196,0.0
12431,3201,0.0
12432,3213,0.1375
12433,3218,0.0
12434,3220,0.075
12435,3230,0.59375
12436,3231,0.0
12437,3236,0.225
12438,3238,0.5875
12439,3246,0.0
12440,3253,0.0
12441,3262,0.025
12442,3264,0.0
12443,3265,0.075
12444,3272,0.15
12445,3273,0.5833333333333334
12446,3281,0.5375
12447,3283,0.1125
12448,3289,0.1875
12449,3290,0.0
12450,3294,0.55
12451,3305,0.6
12452,3307,0.0
12453,3312,0.0125
12454,3313,0.25
12455,3323,0.0
12456,3329,0.0
12457,3335,0.8125
12458,3337,0.375
12459,3343,0.0
12460,3344,0.0
12461,3345,0.0
12462,3351,0.0
12463,3363,0.025
12464,3366,0.0
12465,3370,0.0
12466,3376,0.75
12467,3379,0.0625
12468,3386,0.075
12469,3387,0.6125
12470,3389,0.6875
12471,3394,0.0
12472,3398,0.125
12473,3399,0.175
12474,3400,0.0
12475,3407,0.125
12476,3410,0.1125
12477,3413,0.575
12478,3415,0.2625
12479,3416,0.05
12480,3419,0.075
12481,3421,0.7625
12482,3429,0.025
12483,3431,0.475
12484,3434,0.75
12485,3435,0.15
12486,3437,0.0
12487,3438,0.7625
12488,3439,0.0125
12489,3449,0.0
12490,3452,0.0125
12491,3455,0.0
12492,3456,0.0
12493,3470,0.025
12494,3474,0.0
12495,3475,0.905
12496,3477,0.0875
12497,3482,0.05
12498,3483,0.0875
12499,3486,0.0875
12500,3493,0.6625
12501,3497,0.825
12502,3507,0.0
12503,3516,0.0
12504,3541,0.0
12505,3547,0.0
12506,3552,0.7375
12507,3558,0.0875
12508,3564,0.0125
12509,3566,0.0125
12510,3571,0.05
12511,3574,0.6
12512,3577,0.05
12513,3580,0.75
12514,3582,0.0
12515,3588,0.0
12516,3592,0.0375
12517,3597,0.0875
12518,3598,0.675
12519,3600,0.5
12520,3602,0.0
12521,3604,0.025
12522,3606,0.7375
12523,3607,0.225
12524,3609,0.0
12525,3612,0.0
12526,3614,0.0125
12527,3635,0.0125
12528,3636,0.0375
12529,3640,0.0
12530,3641,0.1625
12531,3647,0.05
12532,3649,0.0
12533,3653,0.0
12534,3655,0.0
12535,3659,0.05
12536,3660,0.075
12537,3666,0.6875
12538,3671,0.1125
12539,3677,0.0625
12540,3679,0.45
12541,3681,0.775
12542,3683,0.7125
12543,3691,0.7375
12544,3701,0.05
12545,3702,0.0625
12546,3706,0.0
12547,3709,0.125
12548,3713,0.7625
12549,3719,0.0
12550,3721,0.6625
12551,3722,0.0
12552,3727,0.0
12553,3736,0.025
12554,3737,0.0
12555,3741,0.6
12556,3742,0.0
12557,3748,0.60625
12558,3751,0.2875
12559,3752,0.7
12560,3773,0.6375
12561,3778,0.0
12562,3782,0.0
12563,3783,0.0
12564,3788,0.0
12565,3789,0.0
12566,3791,0.025
12567,3799,0.0125
12568,3800,0.15
12569,3805,0.0
12570,3806,0.0125
12571,3807,0.625
12572,3810,0.6375
12573,3815,0.1
12574,3820,0.625
12575,3821,0.825
12576,3824,0.025
12577,3825,0.1
12578,3832,0.0125
12579,3833,0.39375
12580,3836,0.6125
12581,3837,0.0
12582,3839,0.0375
12583,3840,0.0
12584,3843,0.0125
12585,3844,0.0125
12586,3848,0.4625
12587,3850,0.05
12588,3867,0.6375
12589,3868,0.0
12590,3871,0.6375
12591,3872,0.0
12592,3877,0.1
12593,3878,0.0375
12594,3889,0.8375
12595,3895,0.225
12596,3897,0.0
12597,3899,0.775
12598,3901,0.7125
12599,3906,0.6375
12600,3911,0.5875
12601,3914,0.675
12602,3928,0.075
12603,3937,0.575
12604,3940,0.075
12605,3942,0.6375
12606,3945,0.0625
12607,3950,0.1125
12608,3951,0.0
12609,3954,0.025
12610,3958,0.0
12611,3965,0.0
12612,3966,0.0125
12613,3968,0.1
12614,3969,0.2125
12615,3973,0.05
12616,3975,0.05
12617,3980,0.7875
12618,3985,0.0875
12619,3989,0.175
12620,4007,0.1625
12621,4012,0.0125
12622,4014,0.0375
12623,4018,0.0625
12624,4026,0.5875
12625,4027,0.0
12626,4031,0.05
12627,4036,0.0125
12628,4038,0.0125
12629,4041,0.4625
12630,4043,0.5
12631,4044,0.4375
12632,4052,0.0
12633,4057,0.0
12634,4061,0.125
12635,4064,0.5
12636,4072,0.55
12637,4074,0.0
12638,4077,0.25
12639,4088,0.0375
12640,4094,0.0
12641,4099,0.0
12642,4103,0.0
12643,4104,0.0125
12644,4106,0.0
12645,4109,0.5
12646,4115,0.0125
12647,4117,0.0
12648,4122,0.05
12649,4130,0.1
12650,4136,0.4125
12651,4147,0.65
12652,4156,0.5291666666666666
12653,4159,0.3125
12654,4164,0.4802083333333333
12655,4170,0.0125
12656,4173,0.0125
12657,4174,0.0
12658,4177,0.1
12659,4178,0.0125
12660,4179,0.0125
12661,4185,0.2875
12662,4187,0.0125
12663,4190,0.0
12664,4192,0.3625
12665,4196,0.05
12666,4202,0.675
12667,4204,0.6125
12668,4208,0.0
12669,4212,0.0125
12670,4219,0.0
12671,4221,0.0
12672,4226,0.0
12673,4237,0.0875
12674,4238,0.7
12675,4252,0.0
12676,4257,0.175
12677,4258,0.0
12678,4260,0.125
12679,4263,0.0125
12680,4267,0.0
12681,4279,0.0125
12682,4284,0.0
12683,4287,0.0
12684,4292,0.1625
12685,4301,0.0
12686,4302,0.575
12687,4312,0.0
12688,4313,0.0
12689,4318,0.75
12690,4319,0.0125
12691,4322,0.6625
12692,4324,0.0
12693,4326,0.05
12694,4327,0.1375
12695,4333,0.0
12696,4336,0.0
12697,4338,0.5375
12698,4341,0.0
12699,4345,0.0
12700,4346,0.0625
12701,4353,0.0625
12702,4356,0.575
12703,4370,0.125
12704,4373,0.0
12705,4375,0.0
12706,4377,0.175
12707,4381,0.0
12708,4382,0.6625
12709,4387,0.5625
12710,4391,0.6625
12711,4394,0.0125
12712,4400,0.475
12713,4408,0.0125
12714,4409,0.0125
12715,4411,0.0
12716,4422,0.075
12717,4423,0.7
12718,4429,0.0
12719,4431,0.2125
12720,4432,0.0
12721,4437,0.0
12722,4440,0.0375
12723,4451,0.0
12724,4456,0.0
12725,4462,0.75
12726,4463,0.6
12727,4466,0.6875
12728,4469,0.0
12729,4471,0.0
12730,4480,0.0
12731,4481,0.8125
12732,4486,0.0
12733,4488,0.0
12734,4493,0.05
12735,4496,0.8
12736,4497,0.0
12737,4498,0.6625
12738,4499,0.0
12739,4506,0.025
12740,4508,0.0
12741,4509,0.7125
12742,4510,0.0
12743,4520,0.65
12744,4525,0.675
12745,4527,0.575
12746,4535,0.475
12747,4540,0.0125
12748,4545,0.0625
12749,4550,0.0
12750,4553,0.275
12751,4557,0.625
12752,4565,0.525
12753,4568,0.0
12754,4579,0.0
12755,4588,0.6625
12756,4590,0.0
12757,4594,0.0375
12758,4596,0.0125
12759,4597,0.0125
12760,4600,0.0125
12761,4605,0.4
12762,4611,0.0
12763,4614,0.0
12764,4617,0.0
12765,4619,0.0
12766,4634,0.0
12767,4637,0.025
12768,4645,0.5625
12769,4647,0.0375
12770,4648,0.6
12771,4652,0.625
12772,4657,0.0
12773,4659,0.1375
12774,4660,0.025
12775,4662,0.6
12776,4665,0.0
12777,4672,0.56875
12778,4674,0.0
12779,4690,0.0125
12780,4703,0.6125
12781,4705,0.6
12782,4717,0.05
12783,4728,0.675
12784,4729,0.0
12785,4731,0.1375
12786,4735,0.0
12787,4742,0.675
12788,4745,0.6375
12789,4746,0.1375
12790,4747,0.075
12791,4762,0.0
12792,4763,0.2
12793,4776,0.5625
12794,4779,0.05
12795,4782,0.0
12796,4786,0.0
12797,4789,0.0
12798,4791,0.0375
12799,4802,0.0
12800,4812,0.55
12801,4813,0.0375
12802,4814,0.0125
12803,4816,0.0
12804,4818,0.725
12805,4819,0.0875
12806,4830,0.0
12807,4840,0.625
12808,4852,0.2375
12809,4863,0.0
12810,4866,0.025
12811,4868,0.025
12812,4871,0.0
12813,4872,0.5625
12814,4875,0.85
12815,4889,0.025
12816,4892,0.025
12817,4893,0.6
12818,4894,0.0
12819,4895,0.0
12820,4900,0.0125
12821,4902,0.0
12822,4910,0.0
12823,4911,0.0
12824,4912,0.7
12825,4914,0.0125
12826,4919,0.6
12827,4920,0.0
12828,4922,0.4
12829,4929,0.0
12830,4930,0.075
12831,4933,0.6625
12832,4940,0.0
12833,4953,0.1125
12834,4956,0.675
12835,4967,0.0
12836,4973,0.6375
12837,4977,0.0
12838,4978,0.0
12839,4984,0.0125
12840,4989,0.0625
12841,4991,0.0625
12842,5003,0.0875
12843,5004,0.025
12844,5005,0.0
12845,5009,0.4875
12846,5016,0.0125
12847,5018,0.1125
12848,5021,0.125
12849,5025,0.0
12850,5028,0.625
12851,5030,0.0125
12852,5035,0.525
12853,5039,0.075
12854,5045,0.7375
12855,5050,0.0
12856,5053,0.0125
12857,5055,0.65
12858,5073,0.1875
12859,5077,0.0
12860,5078,0.05
12861,5080,0.0125
12862,5081,0.0125
12863,5082,0.725
12864,5085,0.7
